5.17,1.8
5.18,2.8
5.19,3
5.2,3
5.21,2.2
5.22,2.4
5.23,2.6
5.24,2.4
5.25,2.8
5.26,2.6
5.27,3
5.28,2.2
5.29,2.4
5.3,2
5.31,3
5.32,2.6
5.33,2.6
5.34,2.8
5.35,2.8
5.36,2.8
5.37,2.6
5.38,2.6
5.39,2.6
5.4,2.6
5.41,2
5.42,2
5.43,2.4
5.44,1.8
5.45,1.6
5.46,2.2
5.47,2.2
5.48,1.6
5.49,1.8
5.5,2
5.51,1.4
5.52,1.4
5.53,1.4
5.54,1.4
5.55,1.2
5.56,0.8
5.57,1
5.58,1.4
5.59,1.6
5.6,1.6
5.61,1.6
5.62,1.2
5.63,1.2
5.64,1
5.65,0.8
5.66,1.2
5.67,2
5.68,2
5.69,2
5.7,2.4
5.71,2.8
5.72,2.4
5.73,2
5.74,2.6
5.75,3
5.76,3.8
5.77,5.8
5.78,7.8
5.79,9.6
5.8,14.2
5.81,18
5.82,24.4
5.83,30.4
5.84,42
5.85,47.8
5.86,56.6
5.87,62.4
5.88,70.2
5.89,69.8
5.9,74
5.91,75.6
5.92,74.2
5.93,69.8
5.94,62.2
5.95,54.4
5.96,43.6
5.97,35.2
5.98,27.2
5.99,22.4
6,16.8
6.01,13.6
6.02,9.4
6.03,6.8
6.04,6
6.05,4.8
6.06,3.2
6.07,2.8
6.08,2.4
6.09,2
6.1,1.4
6.11,2
6.12,2.2
6.13,1.6
6.14,1.6
6.15,1.4
6.16,0.8
6.17,1.4
6.18,1.8
6.34,1
6.35,1.8
6.36,1.6
6.37,1.8
6.38,1.8
6.39,2.4
6.4,2.6
6.41,3.6
6.42,4.2
6.43,5.8
6.44,6.6
6.45,7.6
6.46,8.8
6.47,9.2
6.48,9.4
6.49,10.2
6.5,10.8
6.51,10.6
6.52,10.8
6.53,10
6.54,8.4
6.55,7.4
6.56,6.4
6.57,6.4
6.58,5.6
6.59,5.2
6.6,4.6
6.61,4.4
6.62,2.8
6.63,2.8
6.64,3.2
6.65,2.6
6.66,2.4
6.67,2.6
6.68,2.4
6.69,2
6.7,1.8
6.71,1.4
6.72,1.6
6.73,2.2
6.74,1.8
6.75,2
6.76,2
6.77,1.8
6.78,2.2
6.79,2.8
6.8,4
6.81,5.6
6.82,7.6
6.83,9.2
6.84,12.6
6.85,16
6.86,18.2
6.87,22.2
6.88,26.4
6.89,29.8
6.9,31.6
6.91,36
6.92,38.6
6.93,38.8
6.94,39
6.95,39.4
6.96,37
6.97,33.6
6.98,31.2
6.99,26.2
7,23.6
7.01,19.2
7.02,15.2
7.03,12.2
7.04,10.4
7.05,6
7.06,4.8
7.07,4
7.08,2.4
7.09,1.6
7.1,1.8
7.11,1.6
7.12,1.2
7.13,1.2
7.14,1.4
7.15,1.2
7.16,1.2
7.17,1
7.18,0.8
7.19,0.8
7.2,0.6
7.21,0.6
7.22,0.6
7.23,0.6
7.24,0.8
7.25,1.2
7.26,1
7.27,1.6
7.28,1.6
7.29,1.4
7.3,1.2
7.31,1.6
7.32,1
7.33,1.2
7.34,1
7.35,0.8
7.36,0.4
7.37,0.6
7.38,0.4
7.39,0.6
7.4,0.8
7.41,1.2
7.42,1.4
7.43,1.2
7.44,1.4
7.45,1.2
7.46,0.8
7.47,0.6
7.48,1.2
7.49,1.2
7.5,1.4
7.51,2
7.52,2.8
7.53,2.6
7.54,3
7.55,3.6
7.56,3.6
7.57,3
7.58,3
7.59,3.4
7.6,3.6
7.61,4
7.62,5
7.63,6.6
7.64,6.6
7.65,6.2
7.66,6
7.67,5.2
7.68,4
7.69,4
7.7,4.4
7.71,3.8
7.72,4
7.73,3.4
7.74,2.4
7.75,2.2
7.76,2.6
7.77,2
7.78,1.8
7.79,1.8
7.8,1
7.81,0.8
7.82,1
7.83,1
7.84,0.8
7.85,0.8
7.86,0.6
7.87,0.4
7.88,0.8
7.89,1
7.9,1.4
7.91,1.2
7.92,1.4
7.93,1
7.94,1
7.95,1
7.96,1
7.97,0.8
7.98,1
7.99,1
8,0.6
8.01,1
8.02,1
8.03,1
8.04,0.8
8.05,1
8.06,0.6
8.07,0.6
8.08,0.8
8.09,1.2
8.1,1.6
8.11,1.8
8.12,1.6
8.13,1.6
8.14,1.4
8.15,0.8
8.16,0.6
8.17,0.8
8.18,0.6
8.19,0.6
8.2,1
8.21,1.2
8.22,1
8.23,1
8.24,1
8.25,0.6
8.26,0.8
8.27,1.2
8.28,1.2
8.29,1.2
8.3,1.2
8.31,0.8
8.32,0.4
8.33,0.4
8.34,0.4
8.35,0.4
8.36,0.4
8.37,0.6
8.38,0.6
8.39,0.4
8.4,0.6
8.41,0.6
8.42,0.6
8.43,0.4
8.44,0.6
8.45,0.6
8.46,0.6
8.47,0.6
8.48,0.6
8.49,0.8
8.5,0.6
8.51,0.6
8.52,0.6
8.53,1
8.54,0.6
8.55,0.6
8.56,0.8
8.57,0.8
8.58,0.6
8.59,1
8.6,1.2
8.61,1.6
8.62,1.6
8.63,1.6
8.64,1.4
8.65,1.6
8.66,1.2
8.67,1
8.68,1
8.69,1.2
8.7,0.8
8.71,1.2
8.72,1.4
8.73,1.4
8.74,1
8.75,1.2
8.76,0.6
8.77,0.6
8.78,0.4
8.79,0.6
8.8,0.8
8.81,1
8.82,1
8.83,1
8.84,1.2
8.85,0.8
8.86,0.6
8.87,0.8
8.88,1
8.89,0.6
8.9,0.6
8.91,0.6
8.92,0.6
8.93,0.6
8.94,0.8
8.95,1.4
8.96,1.8
8.97,1.4
8.98,1.2
8.99,1.6
9,1.4
9.01,1.2
9.02,1.4
9.03,1.4
9.04,1
9.05,0.8
9.06,0.6
9.07,0.6
9.08,0.6
9.09,0.4
9.1,0.4
9.11,0.4
9.12,0.4
9.13,0.4
9.14,0.4
9.15,0.2
9.16,0.4
9.17,0.2
9.18,0.6
9.19,1
9.2,1
9.21,0.8
9.22,0.8
9.23,0.6
9.24,0.2
9.25,0.4
9.26,0.4
9.27,0.6
9.28,0.6
9.29,0.6
9.3,0.4
9.31,0.4
9.32,0.4
9.33,0.2
9.34,0.4
9.35,0.4
9.36,0.6
9.37,0.4
9.38,0.4
9.39,0.2
9.4,0.2
9.41,0.4
9.42,0.8
9.43,0.8
9.44,1
9.45,1
9.46,0.6
9.47,0.4
9.48,0.4
9.49,0.2
9.5,0.2
9.51,0.2
9.52,0.2
9.53,0.2
9.54,0.6
9.55,1
9.56,1.2
9.57,1
9.58,1.4
9.59,1.4
9.6,1.4
9.61,1.4
9.62,1.6
9.63,1.4
9.64,1
9.65,0.6
9.66,0.4
9.67,0.2
9.68,0.2
9.69,0.2
9.7,0.2
9.71,0.2
9.72,0.4
9.73,0.2
9.74,0.2
9.75,0.2
9.76,0.6
9.77,0.6
9.78,0.6
9.79,0.6
9.8,0.6
9.81,0.2
9.82,0.4
9.83,0.4
9.84,0.6
9.85,0.6
9.86,0.6
9.87,0.2
9.88,0.2
9.89,0.2
9.9,0.2
9.91,0.2
9.92,0.4
9.93,0.4
9.94,0.4
9.95,0.8
9.96,1.2
9.97,1.4
9.98,1.6
9.99,1.6
10,1.2
10.01,0.8
10.02,0.4
10.03,0.2
10.04,0
10.05,0
10.06,0.2
10.07,0.6
10.08,0.6
10.09,0.6
10.1,0.6
10.11,0.6
10.12,0.2
10.13,0.6
10.14,0.6
10.15,0.8
10.16,0.6
10.17,0.6
10.18,0.4
10.19,0.6
10.2,0.4
10.21,0.4
10.22,0.4
10.23,0.2
10.24,0.2
10.25,0.2
10.26,0.6
10.27,0.8
10.28,1.2
10.29,1.2
10.3,1.2
10.31,1
10.32,1
10.33,0.6
10.34,0.4
10.35,1.4
10.36,1.4
10.37,1.2
10.38,1.2
10.39,1.2
10.4,0.2
10.41,0
10.42,0
10.43,0.2
10.44,0.2
10.45,0.2
10.46,0.4
10.47,0.6
10.48,0.6
10.49,0.6
10.5,0.6
10.51,0.4
10.52,0.2
10.53,0.2
10.54,0.4
10.55,0.4
10.56,0.6
10.57,0.6
10.58,0.6
10.59,0.8
10.6,0.8
10.61,0.6
10.62,0.8
10.63,0.8
10.64,0.4
10.65,0.6
10.66,0.6
10.67,0.6
10.68,0.6
10.69,1.2
10.7,1.2
10.71,1.2
10.72,1
10.73,0.8
10.74,0.2
10.75,0.4
10.76,0.4
10.77,0.8
10.78,0.8
10.79,0.8
10.8,0.4
10.81,0.4
10.82,0
10.83,0.2
10.84,0.4
10.85,0.6
10.86,0.8
10.87,1.4
10.88,1.2
10.89,1.2
10.9,1
10.91,0.8
10.92,0.8
10.93,0.8
10.94,0.8
10.95,1
10.96,1
10.97,0.4
10.98,0.4
10.99,0.2
11,0
11.01,0
11.02,0
11.03,0
11.04,0
11.05,0
11.06,0
11.07,0
11.08,0
11.09,0.2
11.1,0.4
11.11,0.4
11.12,0.4
11.13,0.4
11.14,0.2
11.15,0.2
11.16,0.4
11.17,0.6
11.18,0.8
11.19,0.8
11.2,0.6
11.21,0.6
11.22,0.4
11.23,0.4
11.24,0.6
11.25,1
11.26,1
11.27,1
11.28,1.4
11.29,1.4
11.3,1
11.31,0.8
11.32,1.2
11.33,0.8
11.34,0.6
11.35,0.6
11.36,0.8
11.37,0.4
11.38,0.2
11.39,0.2
11.4,0.2
11.41,0
11.42,0
11.43,0
11.44,0
11.45,0
11.46,0
11.47,0.4
11.48,0.4
11.49,0.6
11.5,0.8
11.51,0.8
11.52,0.4
11.53,0.4
11.54,0.2
11.55,0.2
11.56,0.2
11.57,0.4
11.58,0.4
11.59,0.6
11.6,0.4
11.61,0.6
11.62,0.6
11.63,0.6
11.64,0.4
11.65,0.4
11.66,0.2
11.67,0
11.68,0
11.69,0
11.7,0
11.71,0
11.72,0
11.73,0.2
11.74,0.4
11.75,0.6
11.76,0.8
11.77,0.8
11.78,0.6
11.79,0.4
11.8,0.2
11.81,0.2
11.82,0.4
11.83,0.4
11.84,0.4
11.85,0.4
11.86,0.4
11.87,0.2
11.88,0.2
11.89,0.4
11.9,0.8
11.91,1
11.92,1.2
11.93,1.2
11.94,1
11.95,0.6
11.96,0.2
11.97,0
11.98,0.2
11.99,0.4
12,0.6
12.01,0.6
12.02,0.6
12.03,0.4
12.04,0.4
12.05,0.4
12.06,0.4
12.07,0.6
12.08,1
12.09,0.8
12.1,0.8
12.11,1
12.12,1
12.13,0.6
12.14,1
12.15,0.8
12.16,1
12.17,0.8
12.18,1.4
12.19,1
12.2,1
12.21,0.8
12.22,0.8
12.23,0.4
12.24,0.6
12.25,0.6
12.26,0.4
12.27,0.6
12.28,0.4
12.29,0.2
12.3,0.6
12.31,0.8
12.32,0.6
12.33,0.6
12.34,0.6
12.35,0.6
12.36,0.4
12.37,0.4
12.38,0.4
12.39,0.6
12.4,0.2
12.41,0.2
12.42,0.2
12.43,0.4
12.44,0.2
12.45,0.2
12.46,0.2
12.47,0.4
12.48,0.4
12.49,0.6
12.5,0.6
12.51,0.6
12.52,0.4
12.53,0.2
12.54,0
12.55,0
12.56,0.4
12.57,0.4
12.58,0.6
12.59,0.6
12.6,0.6
12.61,0.2
12.62,0.2
12.63,0.2
12.64,0.4
12.65,0.4
12.66,0.4
12.67,0.6
12.68,0.4
12.69,0.4
12.7,0.6
12.71,0.8
12.72,0.6
12.73,0.6
12.74,0.8
12.75,0.6
12.76,0.4
12.77,0.4
12.78,0.4
12.79,0
12.8,0.4
12.81,0.8
12.82,0.8
12.83,0.8
12.84,1
12.85,0.6
12.86,0.2
12.87,0.4
12.88,0.4
12.89,0.2
12.9,0.2
12.91,0.2
12.92,0
12.93,0
12.94,0
12.95,0
12.96,0
12.97,0
12.98,0
12.99,0
13,0
13.01,0
13.02,0
13.03,0
13.04,0
13.05,0.2
13.06,0.2
13.07,0.4
13.08,0.4
13.09,0.4
13.1,0.2
13.11,0.2
13.12,0
13.13,0
13.14,0.2
13.15,0.4
13.16,0.4
13.17,0.4
13.18,0.4
13.19,0.2
13.2,0
13.21,0.2
13.22,0.2
13.23,0.2
13.24,0.2
13.25,0.2
13.26,0
13.27,0
13.28,0
13.29,0
13.3,0
13.31,0
13.32,0
13.33,0
13.34,0.2
13.35,0.2
13.36,0.4
13.37,0.8
13.38,0.8
13.39,0.6
13.4,0.6
13.41,0.4
13.42,0
13.43,0.2
13.44,0.2
13.45,0.2
13.46,0.2
13.47,0.2
13.48,0.2
13.49,0.2
13.5,0.2
13.51,0.2
13.52,0.2
13.53,0.2
13.54,0.4
13.55,0.6
13.56,0.6
13.57,1
13.58,0.8
13.59,0.6
13.6,0.4
13.61,0.4
13.62,0.2
13.63,0.2
13.64,0.2
13.65,0.2
13.66,0.2
13.67,0
13.68,0
13.69,0
13.7,0
13.71,0.6
13.72,1
13.73,1
13.74,1
13.75,1
13.76,0.4
13.77,0
13.78,0
13.79,0
13.8,0
13.81,0
13.82,0
13.83,0
13.84,0.2
13.85,0.4
13.86,0.4
13.87,0.6
13.88,0.6
13.89,0.4
13.9,0.2
13.91,0.2
13.92,0.2
13.93,0.2
13.94,0.2
13.95,0.2
13.96,0.2
13.97,0
13.98,0.2
13.99,0.2
14,0.2
14.01,0.2
14.02,0.2
14.03,0.2
14.04,0.2
14.05,0.2
14.06,0.2
14.07,0.2
14.08,0
14.09,0
14.1,0.2
14.11,0.2
14.12,0.2
14.13,0.2
14.14,0.2
14.15,0
14.16,0
14.17,0
14.18,0.2
14.19,0.2
14.2,0.2
14.21,0.4
14.22,0.4
14.23,0.4
14.24,0.6
14.25,0.6
14.26,0.4
14.27,0.4
14.28,0.4
14.29,0.2
14.3,0.2
14.31,0.2
14.32,0.2
14.33,0
14.34,0
14.35,0
14.36,0
14.37,0
14.38,0
14.39,0
14.4,0
14.41,0
14.42,0.2
14.43,0.2
14.44,0.2
14.45,0.2
14.46,0.2
14.47,0
14.48,0
14.49,0
14.5,0
14.51,0
14.52,0
14.53,0
14.54,0
14.55,0.2
14.56,0.2
14.57,0.2
14.58,0.2
14.59,0.2
14.6,0
14.61,0
14.62,0
14.63,0
14.64,0
14.65,0
14.66,0
14.67,0
14.68,0
14.69,0
14.7,0
14.71,0
14.72,0
14.73,0
14.74,0
14.75,0.2
14.76,0.2
14.77,0.2
14.78,0.2
14.79,0.2
14.8,0
14.81,0
14.82,0
14.83,0
14.84,0
14.85,0
14.86,0
14.87,0
14.88,0
14.89,0
14.9,0
14.91,0
14.92,0
14.93,0
14.94,0.2
14.95,0.2
14.96,0.2
14.97,0.2
14.98,0.2
14.99,0
15,0
